,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
470,Enes Ünal,FWD,Bournemouth,0.0,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,7125,0,0,1,0.0,0,-90,21,111,54,True,0
471,Lucas Bergström,GK,Chelsea,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,28736,0,2,2,0.0,0,-154,279,433,39,True,0
472,Kacper Kozłowski,MID,Brighton,0.0,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,59,0,2,2,0.0,0,0,0,0,45,True,0
473,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,0.0,0,0,2,1,2.9,617,0.01,0.54,0.53,1.07,312,0,0,2.8,4.8,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,522176,1,0,1,20.0,2,66969,114598,47629,58,True,0
474,Axel Tuanzebe,DEF,Ipswich,0.0,0,0,1,0,0.5,282,0.0,0.0,0.0,2.27,314,2,0,0.8,7.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,6,1,0,0,0,32,0,144195,1,2,2,0.0,-1,-2134,1535,3669,39,False,0
475,Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,122249,0,1,1,0.0,0,-726,39,765,65,True,0
476,Iliman Ndiaye,FWD,Everton,0.0,0,0,3,1,1.6,232,0.0,0.46,0.46,0.48,318,0,0,6.2,5.2,2025-04-12T14:00:00Z,66,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,89264,1,1,0,55.0,2,4757,9041,4284,52,False,0
477,Ruairi McConville,DEF,Brighton,0.0,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1418,0,2,2,0.0,0,-16,0,16,40,True,0
478,David Raya Martin,GK,Arsenal,0.0,0,0,9,0,0.1,15,0.0,0.0,0.0,0.24,311,1,0,1.1,11.2,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,32,1,3572887,1,1,1,0.0,2,62450,107405,44955,55,True,0
479,Callan McKenna,GK,Bournemouth,0.0,0,0,0,0,0.0,727,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,1160,0,0,1,0.0,0,19,85,66,40,True,0
480,Enso González,MID,Wolves,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,4132,0,2,4,0.0,0,-47,44,91,44,True,0
481,Archie Gray,MID,Spurs,0.0,0,0,9,0,4.3,489,0.01,0.01,0.0,2.39,320,4,0,1.2,5.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,21140,1,2,4,2.0,2,-688,113,801,46,False,0
482,Eiran Cashin,DEF,Brighton,0.0,0,0,0,0,0.0,763,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1637,0,2,2,0.0,0,191,315,124,45,True,0
483,Christopher Nkunku,MID,Chelsea,0.0,0,0,3,0,12.3,181,0.02,0.02,0.0,0.07,314,0,0,1.3,1.0,2025-04-13T13:00:00Z,3,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,252049,0,2,2,0.0,1,-12773,1017,13790,57,True,0
484,Manuel Akanji,DEF,Man City,0.0,0,0,0,0,0.0,340,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,252999,0,2,5,0.0,0,-1320,60,1380,53,True,0
485,Nico González,MID,Man City,0.0,1,0,22,0,10.8,765,0.05,0.05,0.0,1.82,316,2,0,2.7,15.8,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,4227,1,2,5,0.0,4,-414,155,569,60,True,1
486,Kaelan Casey,DEF,West Ham,0.0,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,17646,0,1,2,0.0,0,-116,56,172,40,False,0
487,Ryan Gravenberch,MID,Liverpool,0.0,0,0,15,0,4.4,323,0.06,0.08,0.02,1.5,315,1,0,1.9,10.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,79316,1,1,2,4.0,2,-146,1523,1669,50,True,0
488,Joe Willock,MID,Newcastle,0.0,0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,15194,0,1,4,0.0,0,-662,103,765,47,True,0
489,Joe Willock,MID,Newcastle,0.0,0,0,3,0,1.4,420,0.0,0.0,0.0,0.52,289,0,0,1.2,10.4,2025-04-16T18:30:00Z,28,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,15194,0,0,5,0.0,1,-662,103,765,47,True,0
490,Mark Flekken,GK,Brentford,0.0,0,0,11,0,0.0,91,0.01,0.01,0.0,0.96,311,1,0,2.3,23.2,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,32,2,1004017,1,1,1,0.0,2,-20548,15433,35981,44,False,0
491,Lewis Cook,MID,Bournemouth,0.0,0,0,9,1,20.0,64,0.02,0.09,0.07,1.07,312,0,0,4.9,28.2,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,17999,1,0,1,1.0,2,-406,324,730,50,True,1
492,Alex Iwobi,MID,Fulham,0.0,0,0,19,0,23.3,247,0.26,0.42,0.16,1.46,312,1,0,5.3,16.2,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,479311,1,0,1,13.0,2,12949,33286,20337,55,False,0
493,Ethan Nwaneri,MID,Arsenal,0.0,0,0,7,1,18.1,12,0.03,0.06,0.03,0.12,311,0,0,3.5,5.8,2025-04-12T16:30:00Z,62,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,271227,1,1,1,11.0,3,-44123,5943,50066,45,True,0
494,Ross Stewart,FWD,Southampton,0.0,0,0,1,0,1.8,473,0.0,0.0,0.0,2.22,319,3,0,0.1,0.0,2025-04-12T14:00:00Z,29,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,177601,0,3,0,0.0,1,-441,5329,5770,44,True,0
495,Jimi Gower,MID,Arsenal,0.0,0,0,0,0,0.0,790,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,26,0,1,1,0.0,0,13,17,4,45,True,0
496,Matt Doherty,DEF,Wolves,0.0,0,0,4,0,0.1,543,0.0,0.0,0.0,0.77,320,0,0,0.7,6.4,2025-04-13T13:00:00Z,45,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,45062,1,2,4,0.0,1,-2079,1619,3698,43,True,0
497,Alejo Véliz,FWD,Spurs,0.0,0,0,0,0,0.0,507,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,569,0,2,4,0.0,0,0,0,0,50,False,0
498,Ilkay Gündogan,MID,Man City,0.0,1,0,14,0,31.4,625,0.05,0.87,0.82,1.82,316,2,0,6.6,19.6,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,46511,1,2,5,15.0,5,1357,2492,1135,63,True,0
499,Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,400,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,6675,0,1,4,0.0,0,-57,0,57,44,True,0
500,Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,400,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,6675,0,0,5,0.0,0,-57,0,57,44,True,0
501,Wilson Odobert,MID,Spurs,0.0,0,0,0,0,0.0,612,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,4879,0,2,4,0.0,0,-913,115,1028,53,False,0
502,Donyell Malen,MID,Aston Villa,0.0,0,0,24,0,12.1,725,0.01,0.24,0.23,0.06,319,0,1,6.9,37.8,2025-04-12T14:00:00Z,24,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,40194,0,3,0,19.0,6,30290,32729,2439,53,False,0
503,Conor Bradley,DEF,Liverpool,0.0,0,3,36,1,14.3,313,0.01,0.08,0.07,1.27,315,0,0,4.1,14.0,2025-04-13T13:00:00Z,67,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,61805,1,1,2,13.0,9,30713,32411,1698,47,True,0
504,Jake Evans,MID,Leicester,0.0,0,0,3,0,0.0,797,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,1,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,0,0,2,2,0.0,1,0,0,0,45,False,0
505,Tom Cairney,MID,Fulham,0.0,0,0,8,0,14.1,243,0.03,0.08,0.05,0.01,312,0,0,3.5,5.6,2025-04-14T19:00:00Z,31,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,3399,0,0,1,15.0,0,-24,22,46,48,False,1
506,Jarell Quansah,DEF,Liverpool,0.0,0,0,-1,0,10.8,333,0.03,0.13,0.1,0.23,315,1,0,2.9,11.4,2025-04-13T13:00:00Z,22,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,135122,0,1,2,7.0,1,-4010,1467,5477,39,True,0
507,Tyler Fredricson,DEF,Man Utd,0.0,0,0,0,0,0.0,777,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,412,0,1,4,0.0,0,10,25,15,40,False,0
508,Jacob Ramsey,MID,Aston Villa,0.0,0,0,16,1,25.8,53,0.04,0.1,0.06,0.25,319,0,0,5.0,14.0,2025-04-12T14:00:00Z,65,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,39290,1,3,0,10.0,3,-345,1965,2310,54,False,0
509,Emiliano Buendía Stati,MID,Aston Villa,0.0,0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,7169,0,3,0,0.0,0,-31,0,31,51,False,0
510,James McAtee,MID,Man City,0.0,0,0,20,0,23.8,357,0.58,1.95,1.37,1.68,316,2,1,11.0,36.4,2025-04-12T11:30:00Z,81,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,9483,1,2,5,50.0,6,-390,142,532,46,True,1
511,Andrew Robertson,DEF,Liverpool,0.0,0,0,-8,0,0.5,335,0.0,0.0,0.0,0.73,315,1,0,0.0,0.0,2025-04-13T13:00:00Z,30,0,0,0,0,0,0,0,False,19,1,0,0,0,32,0,491018,0,1,2,2.0,-1,3227,13668,10441,58,True,0
512,Luke Harris,MID,Fulham,0.0,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,401,0,0,1,0.0,0,-2,0,2,45,False,0
513,Youri Tielemans,MID,Aston Villa,0.0,1,0,27,1,47.6,57,0.39,0.67,0.28,0.31,319,0,0,13.3,35.6,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,130649,1,3,0,50.0,6,2712,5983,3271,55,False,0
514,João Neves Virgínia,GK,Everton,0.0,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,58167,0,1,0,0.0,0,-1158,334,1492,39,False,0
515,Oleksandr Zinchenko,DEF,Arsenal,0.0,0,0,18,1,8.8,25,0.03,0.05,0.02,0.12,311,0,0,1.4,1.6,2025-04-12T16:30:00Z,61,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,99749,1,1,1,4.0,6,-141,521,662,48,True,0
516,Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,0,0.0,537,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,7262,0,2,4,0.0,0,-28,0,28,45,True,0
517,Ederson Santana de Moraes,GK,Man City,0.0,1,0,12,0,13.0,347,0.14,0.14,0.0,1.68,316,2,0,3.4,21.0,2025-04-12T11:30:00Z,70,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,639795,1,2,5,0.0,4,20780,28626,7846,53,True,0
518,Andrew Omobamidele,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,440,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,4739,0,1,0,0.0,0,-28,0,28,42,True,0
519,Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,5,0,11.6,218,0.03,0.03,0.0,0.04,318,0,0,1.8,2.2,2025-04-12T14:00:00Z,26,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,448493,0,1,0,4.0,1,-85727,8726,94453,49,False,0
520,Diogo Dalot Teixeira,DEF,Man Utd,0.0,1,0,11,0,16.3,369,0.02,0.02,0.0,2.17,317,4,0,5.3,32.2,2025-04-13T15:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,630201,1,1,4,4.0,3,395,13669,13274,50,False,0
521,Pape Matar Sarr,MID,Spurs,0.0,0,0,3,0,0.6,499,0.0,0.05,0.05,0.94,320,2,0,0.9,0.2,2025-04-13T13:00:00Z,54,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,23640,1,2,4,8.0,1,-1090,383,1473,47,False,0
522,Willian Borges da Silva,MID,Fulham,0.0,0,0,3,0,1.3,772,0.05,0.05,0.0,0.0,312,0,0,0.4,2.8,2025-04-14T19:00:00Z,5,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,1190,0,0,1,0.0,1,-42,90,132,50,False,0
523,Wes Okoduwa,DEF,Wolves,0.0,0,0,0,0,0.0,711,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,1815,0,2,4,0.0,0,-10,71,81,40,True,0
524,Danny Welbeck,FWD,Brighton,0.0,0,0,9,0,3.0,148,0.01,0.65,0.64,1.5,313,2,0,5.9,12.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,686884,1,2,2,43.0,2,33314,41237,7923,55,True,0
525,Maeson King,DEF,Spurs,0.0,0,0,0,0,0.0,700,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,2727,0,2,4,0.0,0,16,66,50,40,False,0
526,Yankuba Minteh,MID,Brighton,0.0,0,0,11,0,26.3,135,0.54,0.77,0.23,0.48,313,1,0,5.4,8.4,2025-04-12T14:00:00Z,69,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,167306,1,2,2,19.0,2,6837,21462,14625,50,True,0
527,Nathan Aké,DEF,Man City,0.0,0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,92124,0,2,5,0.0,0,-488,31,519,53,True,0
528,Lewis Orford,MID,West Ham,0.0,0,0,0,0,0.0,701,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,754,0,1,2,0.0,0,-19,16,35,45,False,0
529,Bernd Leno,GK,Fulham,0.0,0,0,8,0,0.0,248,0.0,0.0,0.0,1.46,312,1,0,2.0,19.8,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,32,2,290345,1,0,1,0.0,2,-1291,5301,6592,50,False,0
530,Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,0,0.0,407,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,588,0,1,4,0.0,0,1,17,16,45,True,0
531,Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,0,0.0,407,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,588,0,0,5,0.0,0,1,17,16,45,True,0
532,Axel Disasi,DEF,Aston Villa,0.0,0,0,0,0,0.0,167,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,59091,0,3,0,0.0,0,2920,5303,2383,42,False,0
533,Ismeal Kabia,MID,Arsenal,0.0,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,1786,0,1,1,0.0,0,-25,16,41,45,True,0
534,Kevin Schade,MID,Brentford,0.0,0,0,4,0,0.3,106,0.01,0.01,0.0,0.96,311,1,0,1.1,6.2,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,89728,1,1,1,4.0,1,-15100,799,15899,51,False,1
535,Victor Kristiansen,DEF,Leicester,0.0,0,0,0,0,0.0,296,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,14019,0,2,2,0.0,0,393,562,169,44,False,0
536,Damola Ajayi,MID,Spurs,0.0,0,0,0,0,0.0,729,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,828,0,2,4,0.0,0,-5,37,42,45,False,0
537,Kyle Walker-Peters,DEF,Southampton,0.0,0,0,9,0,26.4,476,0.04,0.04,0.0,3.03,319,3,0,4.3,16.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,33420,1,3,0,0.0,1,189,983,794,42,True,0
538,Daniel Bentley,GK,Wolves,0.0,0,0,0,0,0.0,536,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,181860,0,2,4,0.0,0,475,3944,3469,39,True,0
539,Ivan Toney,FWD,Brentford,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,127187,0,1,1,0.0,0,-115,0,115,73,False,0
540,Carlos Soler,MID,West Ham,0.0,0,0,2,0,22.3,654,0.02,0.49,0.47,1.4,315,1,0,5.7,6.6,2025-04-13T13:00:00Z,77,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,3425,1,1,2,28.0,2,-93,23,116,50,False,0
541,Antonee Robinson,DEF,Fulham,0.0,0,0,2,0,13.5,255,0.04,0.04,0.0,1.46,312,1,0,3.1,7.6,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,2113774,1,0,1,10.0,1,-74601,25234,99835,49,False,1
542,Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0.0,66,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,581,0,0,1,0.0,0,-2,0,2,50,True,0
543,James Ward-Prowse,MID,West Ham,0.0,0,0,20,0,26.1,531,0.07,0.12,0.05,1.78,315,2,0,4.0,9.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,58241,1,1,2,4.0,2,-325,270,595,61,False,0
544,Patson Daka,FWD,Leicester,0.0,0,0,2,0,0.3,289,0.0,0.47,0.47,0.21,313,0,0,4.9,4.4,2025-04-12T14:00:00Z,29,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,68173,0,2,2,44.0,1,-1631,2017,3648,48,False,0
545,Illia Zabarnyi,DEF,Bournemouth,0.0,0,0,6,0,0.0,85,0.0,0.0,0.0,0.21,312,0,0,0.6,5.6,2025-04-14T19:00:00Z,45,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,52183,0,0,1,0.0,1,-2132,514,2646,44,True,0
546,Gavin Bazunu,GK,Southampton,0.0,0,0,0,0,0.0,454,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,9185,0,3,0,0.0,0,-41,0,41,43,True,0
547,Ruud van Nistelrooij,AM,Leicester,0.0,0,0,0,0,0.0,754,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,1,2,0,1,0,0,False,5,0,0,0,0,32,0,427,0,2,2,0.0,10,-5,37,42,5,False,0
548,Sven Botman,DEF,Newcastle,0.0,0,0,0,0,0.0,393,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,3863,0,1,4,0.0,0,-237,10,247,44,True,0
549,Sven Botman,DEF,Newcastle,0.0,0,0,0,0,0.0,393,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,3863,0,0,5,0.0,0,-237,10,247,44,True,0
550,Hugo Bueno López,DEF,Wolves,0.0,0,0,0,0,0.0,549,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,684,0,2,4,0.0,0,0,0,0,45,True,0
551,Diego Gómez,MID,Brighton,0.0,0,0,1,0,0.2,714,0.0,0.0,0.0,1.02,313,1,0,0.0,0.0,2025-04-12T14:00:00Z,20,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,2245,0,2,2,0.0,1,71,207,136,55,True,0
552,Danny Ward,GK,Leicester,0.0,0,0,0,0,0.0,308,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,244226,0,2,2,0.0,0,576,5031,4455,39,False,0
553,Samuel Amo-Ameyaw,MID,Southampton,0.0,0,0,0,0,0.0,451,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,9726,0,3,0,0.0,0,-132,0,132,44,True,0
554,Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,62299,0,3,0,0.0,0,-971,0,971,40,False,0
555,João Pedro Junqueira de Jesus,FWD,Brighton,0.0,0,3,72,0,60.7,129,0.24,1.96,1.72,1.5,313,2,2,18.9,78.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1575210,1,2,2,50.0,13,-48375,58074,106449,56,True,0
556,Justin Kluivert,MID,Bournemouth,0.0,0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,1681775,0,0,1,0.0,0,-959354,1589,960943,61,True,0
557,Ollie Scarles,DEF,West Ham,0.0,0,0,3,0,0.8,677,0.0,0.0,0.0,1.4,315,1,0,1.4,12.8,2025-04-13T13:00:00Z,56,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,18621,1,1,2,0.0,1,-1191,466,1657,40,False,0
558,Andoni Iraola,AM,Bournemouth,0.0,0,0,0,0,0.0,738,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,1,0,1,0,0,0,1,False,9,0,0,0,0,32,0,9820,0,0,1,0.0,9,-1653,91,1744,11,True,0
559,Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,0,0.0,675,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,1681,0,2,5,0.0,0,-26,0,26,40,True,0
560,Martin Dúbravka,GK,Newcastle,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,193425,0,1,4,0.0,0,-24969,798,25767,41,True,0
561,Martin Dúbravka,GK,Newcastle,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,193425,0,0,5,0.0,0,-24969,798,25767,41,True,0
562,Oliver Glasner,AM,Crystal Palace,0.0,0,0,0,0,0.0,741,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,2,1,0,0,0,False,13,0,0,0,0,32,0,225381,0,2,5,0.0,2,20621,26085,5464,8,False,0
563,Oliver Glasner,AM,Crystal Palace,0.0,0,0,0,0,0.0,741,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,1,0,0,0,False,15,0,0,0,0,32,0,225381,0,0,5,0.0,0,20621,26085,5464,8,False,0
564,Flynn Downes,MID,Southampton,0.0,0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,4182,0,3,0,0.0,0,-10,97,107,47,True,0
